"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"1532","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Plastic wrapping comes off the pencil when sharpened.","Amazon Customer","Plastic wrapping comes off the pencil when sharpened.","Reviewed in the United Kingdom on 21 March 2020","1.0 out of 5 stars","Verified Purchase"
"1533","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Parfait","Hilary Paton","Top! Je les utilises pour des coloriages et scrapbooking.","Reviewed in France on 10 June 2021","1.0 out of 5 stars","Verified Purchase"
"1534","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Bons crayons","Blessinglyly","Les crayons ont l air solides, à voir à  long terme","Reviewed in France on 21 March 2021","3.0 out of 5 stars","Verified Purchase"
"1535","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Tes satisfaite","Nathalia","Je recommande","Reviewed in France on 11 November 2021","5.0 out of 5 stars","Verified Purchase"
"1536","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Fantastic colouring pencils","Tika","Great colouring pencils such a large variety of colours too","Reviewed in the United Kingdom on 9 April 2020","5.0 out of 5 stars","Verified Purchase"
"1537","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Nickel","Amazon Customer","C'est trop bien","Reviewed in France on 30 August 2021","5.0 out of 5 stars","Verified Purchase"
"1538","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Fab","Hélène","Great for pre schoolers. Good size and cute.","Reviewed in the United Kingdom on 18 June 2020","5.0 out of 5 stars","Verified Purchase"
"1539","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","la qualite","Red","cest pour mes enfants pour l ecole","Reviewed in France on 8 May 2021","5.0 out of 5 stars","Verified Purchase"
"1540","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Bon produit","Nsiku","Produit parfait pour un usage scolaire","Reviewed in France on 24 May 2021","5.0 out of 5 stars","Verified Purchase"
"1541","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Ele não é de grafite e nem de madeira, atenção ao comprar.","Cliente Amazon","Não tem um bom desempenho, não é de madeira e grafite, é um plástico terrível e não escreve bem.","Reviewed in Brazil on 3 April 2022","4.5 out of 5 stars","Verified Purchase"
"1542","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Bon produit, RAS","Xav d'Amazonie","Correspond au produit, RAS","Reviewed in France on 23 May 2021","1.0 out of 5 stars","Verified Purchase"
"1543","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Bom","Maria Katiany Moura Pires","Bom","Reviewed in Brazil on 17 March 2021","5.0 out of 5 stars","Verified Purchase"
"1544","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Great for reception child","Miss NJM Chadwick","Good value","Reviewed in the United Kingdom on 29 August 2020","5.0 out of 5 stars","Verified Purchase"
"1545","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Top","MG","Top","Reviewed in France on 20 July 2021","5.0 out of 5 stars","Verified Purchase"
"1546","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Great product","Hollie May","Lovley product for colouring.","Reviewed in the United Kingdom on 8 June 2020","5.0 out of 5 stars","Verified Purchase"
"1547","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Great for little hands","Naz2018","I like these pencils","Reviewed in the United Kingdom on 11 May 2020","5.0 out of 5 stars","Verified Purchase"
"1548","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Bien","AL","Conforme à mes attentes","Reviewed in France on 9 April 2021","5.0 out of 5 stars","Verified Purchase"
"1549","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Bien.","laurent","Conforme à la description.","Reviewed in France on 23 March 2021","5.0 out of 5 stars","Verified Purchase"
"1550","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Péssimos","Luciano macedo Martins","Horríveis esses lápis! Não presta mesmo! Podre","Reviewed in Brazil on 22 June 2022","5.0 out of 5 stars","Verified Purchase"
"1551","Pentel Arts Watercolour Pencil Set - Assorted, 24 Count (Pack of 1)","El precio en oferta","Carlos Ramos Gonzalez","Realmente son acuarelables y ""corre"" muy bien el color","Reviewed in Mexico on 5 January 2024","4.6 out of 5 stars","Verified Purchase"
