"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"1500","arteza colouring pencils, professional set of 72 colours in a tin box, soft wax-based cores, for drawing, sketching & shading","love to color","cliente amazon","i bought these a while ago and love the quality of them  the colors are so brilliant  my granddaughter spent the night and we colored together  she loved the pencils much better than the cheaper ones she has and shes only   they werent on her christmas list so grandma had to order her a set ",2020-01-27,5,"verified purchase"
"1501","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","perfeito","patricia","amei os produtos dessa marca tudo que comprei  maravilhoso esses lpis comprei pra guardar de tanto q amei fiz um mini estoque",2022-02-21,4,"verified purchase"
"1502","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","good value for money","georgia","good value for money not as good as the proper artist type colouring pencils but good enough for colouring",2020-05-18,5,"verified purchase"
"1503","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","crayon de couleur","drouard florine","rien  redire cela reste des crayon de couleur bien contente de les trouver sur amazon car depuis la crise sanitaire je prend beaucoup plus mais produit ici quand grande surface et la qualit reste la mme voir mieux  prix plutt attractif et mvite les magasins",2021-04-14,4,"verified purchase"
"1504","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","best colouring pencils for kids","lynda","best colouring pencils they pare well and lovey colour pay off",2020-11-13,5,"verified purchase"
"1505","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","marca alem se tima qualidade","cliente kindle","adorei comprei com preo promocional comprei duas unidades comprarei novamente so lindos",2022-01-04,5,"verified purchase"
"1506","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","top","sousa alves laura","super couleurs super qualit ils sont top jadore",2021-04-01,5,"verified purchase"
"1507","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","grafite no  bom","sandra","embora seja de uma marca muito boa esses lpis no so de boa qualidade o grafite  muito claro e ranoso",2023-09-17,5,"verified purchase"
"1508","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","perfect for young children easy to hold","trudy hp","perfect for my little boys nice size too so perfect for them to hold fast delivery thank you xx",2020-07-06,1,"verified purchase"
"1509","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","good for value","chelsea","my daughter loves the pencils easy to use n n she can hold them nicely l would get more for my daughter",2019-12-30,5,"verified purchase"
"1510","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","bon crayons","madame t","bon crayon solide ",2021-10-27,5,"verified purchase"
"1511","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","lpis de plstico","ana oliveira","muito bonito porm ele  de plstico tanto o lpis quanto o grafite fazendo com que a escrita fique apagadano vale o investimento outras marcas mais baratas entregam mais qualidade",2023-05-06,4,"verified purchase"
"1512","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","sehr schlecht","fatih","sehr schwierig mit diesen bleistiften zu schreiben bzw zeichnen es fhlt sich an wie wachsmalstifte nicht przise und ergibt eine unschne schrift habe den kauf bereut das eine stern in dieser bewertung geht an die comic abbild",2022-02-15,3,"verified purchase"
"1513","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","satisfaite","nerfertiti","je suis satisfaite de mon achat cest un cadeau qui a t offert  des enfants",2021-04-06,1,"verified purchase"
"1514","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","super recomendo","kaline","que comprar no ir se arrepender com certeza a marca como j sabemos fabrica o que h de melhor no mercado",2021-08-11,5,"verified purchase"
"1515","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","not good enough me","karen woods","the outside is pealing",2022-03-11,5,"verified purchase"
"1516","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","trs bien","deiana edouardo","un bon produit",2022-12-09,3,"verified purchase"
"1517","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","couleurs assez vives","dianegraph"," les plus  bon rapport qualit prix couleurs assez vives contrairement  des concurrents ce sont des vraies mines et je prfre a aux incassables qui ont des couleurs fades et qui laissent finalement peu de matire sur les feuilles les moins  ce sont des vraies mines contrairement aux concurrents qui font des mines plutt plastiques donc si les crayons tombent rgulirement fatalement les mines cassent",2020-10-02,4,"verified purchase"
"1518","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","bit difficult to hold and peels off easily","gonzshop","lovely pencil i find it difficult to hold whilst doing hand on hand writing with my  year old my son has managed to peels off the cover and it comes out easily and the inside of pencil has white paint but it write and does the job",2019-11-29,4,"verified purchase"
"1519","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","missing pink crayon pack contained  purple","nye","there was no pink crayon but  purple crayons",2021-09-17,3,"verified purchase"
"1520","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","crayons basique","polpol","ce ne sont pas des crayons bois",2021-03-25,5,"verified purchase"
"1521","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","bon produit","marie ange","produit rsistant",2021-05-07,4,"verified purchase"
"1522","staedtler 175 coc12 hexagonal colouring pencils (pack of 12)","art supplies","temporals","trs belle bote grand choix de couleurs et couleurs vibrantes",2020-10-10,4,"verified purchase"
